Date,Ticker,Open,High,Low,Close,Volume
2025-10-30,BBCA.JK,7883.96,7916.58,7868.46,7870.89,723766
2025-10-31,BBCA.JK,7992.94,8039.89,7893.6,7952.11,582297
2025-11-03,BBCA.JK,8014.29,8069.96,7949.71,7967.56,2141618
2025-11-04,BBCA.JK,8103.08,8142.73,8080.47,8123.42,1309250
2025-11-05,BBCA.JK,8112.65,8114.94,7944.79,8010.16,496941
2025-11-06,BBCA.JK,7940.42,7972.48,7934.28,7957.84,1325095
2025-11-07,BBCA.JK,7921.45,7926.58,7876.88,7895.67,1024557
2025-11-10,BBCA.JK,7713.06,7805.07,7652.27,7667.91,660026
2025-11-11,BBCA.JK,7626.61,7909.67,7528.24,7713.46,1284614
2025-11-12,BBCA.JK,7697.16,7877.25,7627.13,7753.84,613375
2025-11-13,BBCA.JK,7733.68,7791.46,7690.9,7754.63,443183
2025-11-14,BBCA.JK,7740.55,7776.29,7690.94,7718.34,1024333
2025-11-17,BBCA.JK,7455.78,7550.16,7450.62,7502.91,650374
2025-11-18,BBCA.JK,7502.13,7523.05,7413.03,7440.06,825077
2025-11-19,BBCA.JK,7400.22,7465.24,7304.45,7389.23,290595
2025-11-20,BBCA.JK,7378.77,7386.37,7169.07,7271.62,671361
2025-11-21,BBCA.JK,7190.66,7314.34,7163.28,7248.2,1044245
2025-11-24,BBCA.JK,7407.64,7439.2,7285.06,7307.01,925113
2025-11-25,BBCA.JK,7598.87,7605.35,7570.43,7587.92,1155909
2025-11-26,BBCA.JK,7698.74,7729.19,7563.13,7614.46,2822718
2025-11-27,BBCA.JK,7623.65,7707.97,7587.27,7653.78,1009251
2025-11-28,BBCA.JK,7677.51,7743.07,7599.43,7642.4,2312244
2025-12-01,BBCA.JK,7474.59,7483.82,7330.49,7354.67,477451
2025-12-02,BBCA.JK,7363.39,7425.4,7292.5,7350.77,1771589
2025-12-03,BBCA.JK,7388.65,7521.43,7328.51,7359.63,1514625
2025-12-04,BBCA.JK,7764.75,7778.3,7668.38,7731.28,651784
2025-12-05,BBCA.JK,7789.56,7808.12,7687.25,7701.6,873770
2025-12-08,BBCA.JK,7757.15,7778.32,7702.1,7748.19,613005
2025-12-09,BBCA.JK,7748.6,7863.94,7611.7,7742.81,679162
2025-12-10,BBCA.JK,7565.44,7657.6,7503.78,7563.93,536693
2025-12-11,BBCA.JK,7812.04,7879.85,7715.97,7738.81,3396943
2025-12-12,BBCA.JK,7863.19,7927.06,7780.19,7856.07,1066743
2025-12-15,BBCA.JK,7893.73,8157.56,7846.25,7981.34,2562574
2025-12-16,BBCA.JK,7926.16,7944.17,7702.14,7837.49,1959540
2025-12-17,BBCA.JK,8050.74,8077.85,7909.53,8060.49,1028254
2025-12-18,BBCA.JK,7854.29,7905.89,7828.27,7837.64,1728226
2025-12-19,BBCA.JK,7889.08,7931.13,7861.26,7930.17,1509208
2025-12-22,BBCA.JK,8250.66,8333.97,8181.88,8285.31,1037339
2025-12-23,BBCA.JK,8118.53,8176.05,8106.21,8122.79,259644
2025-12-24,BBCA.JK,8034.86,8113.67,7899.36,8031.31,973217
2025-12-25,BBCA.JK,8099.42,8102.13,8032.63,8047.33,874201
2025-12-26,BBCA.JK,8003.11,8059.68,7919.87,7966.7,575070
2025-06-30,GOTO.JK,52.37,53.07,51.7,52.01,1239625
2025-07-01,GOTO.JK,51.38,52.39,51.34,51.99,1109427
2025-07-02,GOTO.JK,52.52,52.57,51.04,52.2,980416
2025-07-03,GOTO.JK,52.96,53.24,51.59,52.05,1406002
2025-07-04,GOTO.JK,51.38,51.78,51.32,51.45,1117469
2025-07-07,GOTO.JK,51.05,51.51,50.84,50.89,787120
2025-07-08,GOTO.JK,51.26,51.69,50.52,50.86,1142849
2025-07-09,GOTO.JK,49.68,50.33,49.67,50.31,1560202
2025-07-10,GOTO.JK,49.92,50.32,48.32,49.6,772097
2025-07-11,GOTO.JK,50.29,50.31,48.85,49.7,2023186
2025-07-14,GOTO.JK,49.7,49.97,48.92,49.45,810508
2025-07-15,GOTO.JK,50.82,51.21,50.7,50.96,868582
2025-07-16,GOTO.JK,48.04,48.34,47.81,48.33,2171135
2025-07-17,GOTO.JK,48.95,50.07,48.84,49.39,607030
2025-07-18,GOTO.JK,50.56,51.46,49.76,50.64,570432
2025-07-21,GOTO.JK,48.32,48.92,47.22,48.58,1210707
2025-07-22,GOTO.JK,48.15,48.8,48.01,48.25,732296
2025-07-23,GOTO.JK,48.31,48.32,47.82,47.9,757494
2025-07-24,GOTO.JK,45.71,47.76,45.28,46.57,2034504
2025-07-25,GOTO.JK,45.19,46.02,44.95,45.85,751733
2025-07-28,GOTO.JK,44.88,45.19,44.45,44.84,736096
2025-07-29,GOTO.JK,47.23,47.67,45.33,46.44,823780
2025-07-30,GOTO.JK,47.51,47.92,47.22,47.32,501746
2025-07-31,GOTO.JK,48.59,49.12,48.44,48.54,693873
2025-08-01,GOTO.JK,48.78,49.33,48.25,49.24,3537662
2025-08-04,GOTO.JK,48.02,48.58,47.28,48.14,766872
2025-08-05,GOTO.JK,47.86,48.28,47.06,47.64,1507181
2025-08-06,GOTO.JK,48.52,48.89,47.39,48.11,1288703
2025-08-07,GOTO.JK,46.44,47.49,46.41,46.95,919836
2025-08-08,GOTO.JK,48.08,48.21,47.49,47.62,1076114
2025-08-11,GOTO.JK,47.57,48.03,47.38,47.39,1100263
2025-08-12,GOTO.JK,46.88,47.31,46.36,47.04,1023489
2025-08-13,GOTO.JK,47.36,47.84,46.78,47.71,953469
2025-08-14,GOTO.JK,49.08,49.15,48.03,48.14,1149711
2025-08-15,GOTO.JK,47.75,47.87,47.45,47.79,1068744
2025-08-18,GOTO.JK,49.35,49.43,48.87,48.91,704645
2025-08-19,GOTO.JK,47.12,49.23,46.81,47.87,2187505
2025-08-20,GOTO.JK,48.97,48.97,48.15,48.46,967659
2025-08-21,GOTO.JK,49.33,49.45,48.89,49.04,600125
2025-08-22,GOTO.JK,48.57,49.12,48.36,48.73,1425009
2025-08-25,GOTO.JK,49.22,49.27,48.44,49.05,2517631
2025-08-26,GOTO.JK,47.44,48.08,47.0,47.84,585644
2025-08-27,GOTO.JK,48.46,49.05,48.44,48.73,534849
2025-08-28,GOTO.JK,47.63,49.18,47.27,48.55,2058303
2025-08-29,GOTO.JK,48.75,49.07,47.03,48.05,1379003
2025-09-01,GOTO.JK,48.86,49.09,48.5,49.07,1943666
2025-09-02,GOTO.JK,48.33,48.99,48.23,48.38,713055
2025-09-03,GOTO.JK,47.21,47.36,47.0,47.04,2460759
2025-09-04,GOTO.JK,45.73,46.15,45.38,45.6,797595
2025-09-05,GOTO.JK,46.31,46.45,45.45,46.15,297619
2025-09-08,GOTO.JK,44.49,45.03,44.43,44.98,998200
2025-09-09,GOTO.JK,46.02,47.32,46.01,46.59,560356
2025-09-10,GOTO.JK,44.78,45.07,44.63,44.69,606039
2025-09-11,GOTO.JK,45.74,46.91,45.44,46.23,868880
2025-09-12,GOTO.JK,46.36,46.49,46.03,46.43,1030264
2025-09-15,GOTO.JK,46.96,47.32,45.54,46.34,723634
2025-09-16,GOTO.JK,46.39,46.46,45.78,45.84,1932273
2025-09-17,GOTO.JK,46.49,46.77,45.74,46.2,1103845
2025-09-18,GOTO.JK,46.06,46.2,46.04,46.17,851995
2025-09-19,GOTO.JK,47.52,47.67,46.95,47.2,1236250
2025-09-22,GOTO.JK,47.53,47.85,46.7,47.31,1019183
2025-09-23,GOTO.JK,47.42,47.9,47.4,47.45,1061853
2025-09-24,GOTO.JK,47.18,47.44,46.49,47.11,785375
2025-09-25,GOTO.JK,46.31,47.35,46.27,47.05,2196781
2025-09-26,GOTO.JK,47.73,48.09,46.78,47.34,1714875
2025-09-29,GOTO.JK,45.93,46.29,45.4,45.75,980929
2025-09-30,GOTO.JK,44.41,44.8,43.75,44.53,731409
2025-10-01,GOTO.JK,45.29,46.2,45.0,45.2,1218842
2025-10-02,GOTO.JK,44.9,45.6,44.22,45.36,1312324
2025-10-03,GOTO.JK,45.33,45.63,44.88,45.19,830849
2025-10-06,GOTO.JK,44.84,45.44,44.62,45.21,523435
2025-10-07,GOTO.JK,44.98,45.67,44.4,45.52,1786776
2025-10-08,GOTO.JK,45.0,45.08,44.92,45.03,1645646
2025-10-09,GOTO.JK,44.33,44.54,43.83,44.34,781235
2025-10-10,GOTO.JK,44.58,44.61,44.49,44.51,851447
2025-10-13,GOTO.JK,44.38,44.59,42.96,43.65,2824620
2025-10-14,GOTO.JK,43.85,44.08,43.84,44.01,1438807
2025-10-15,GOTO.JK,42.57,42.59,42.33,42.53,1026313
2025-10-16,GOTO.JK,43.45,43.78,43.39,43.42,1581168
2025-10-17,GOTO.JK,43.98,44.26,43.42,43.83,1189156
2025-10-20,GOTO.JK,44.02,44.07,43.88,44.06,1358507
2025-10-21,GOTO.JK,44.49,45.05,44.04,44.93,590545
2025-10-22,GOTO.JK,46.5,46.68,45.57,46.45,1078109
2025-10-23,GOTO.JK,47.38,47.99,46.58,47.4,1200190
2025-10-24,GOTO.JK,45.89,46.14,45.36,45.69,1376253
2025-10-27,GOTO.JK,44.85,45.05,44.45,44.54,564676
2025-10-28,GOTO.JK,43.24,44.05,42.69,43.98,1174307
2025-10-29,GOTO.JK,43.79,44.7,43.18,44.01,1234863
2025-10-30,GOTO.JK,44.7,44.95,43.87,44.46,861757
2025-10-31,GOTO.JK,43.2,43.96,43.19,43.82,1989440
2025-11-03,GOTO.JK,44.08,44.25,43.7,43.99,609146
2025-11-04,GOTO.JK,43.21,43.57,43.18,43.33,340719
2025-11-05,GOTO.JK,42.78,43.43,42.22,42.8,1633757
2025-11-06,GOTO.JK,41.74,42.02,41.59,41.61,850087
2025-11-07,GOTO.JK,40.81,41.14,40.43,40.85,1997979
2025-11-10,GOTO.JK,38.8,40.51,38.76,39.76,1325718
2025-11-11,GOTO.JK,38.96,39.0,38.64,38.99,1053481
2025-11-12,GOTO.JK,39.73,40.24,39.67,39.82,969188
2025-11-13,GOTO.JK,38.98,39.27,38.86,39.07,1094116
2025-11-14,GOTO.JK,40.95,41.6,40.71,41.19,2005716
2025-11-17,GOTO.JK,41.61,41.69,41.46,41.6,1054100
2025-11-18,GOTO.JK,41.35,41.86,41.18,41.75,513239
2025-11-19,GOTO.JK,40.92,41.62,40.07,41.04,1064613
2025-11-20,GOTO.JK,42.15,42.34,40.63,41.62,806781
2025-11-21,GOTO.JK,40.98,41.27,40.78,41.14,536906
2025-11-24,GOTO.JK,40.86,41.53,40.37,41.24,707192
2025-11-25,GOTO.JK,43.11,43.51,42.78,43.41,552225
2025-11-26,GOTO.JK,43.2,44.25,43.09,43.33,1167553
2025-11-27,GOTO.JK,44.37,44.63,44.05,44.33,756732
2025-11-28,GOTO.JK,42.96,44.19,42.77,43.71,504139
2025-12-01,GOTO.JK,43.86,44.11,43.24,43.68,1329086
2025-12-02,GOTO.JK,45.3,45.31,45.2,45.26,2257365
2025-12-03,GOTO.JK,44.67,44.89,44.55,44.69,1017187
2025-12-04,GOTO.JK,46.51,46.76,46.22,46.34,680459
2025-12-05,GOTO.JK,46.81,47.85,46.31,47.0,1847502
2025-12-08,GOTO.JK,46.94,47.4,45.7,46.48,546172
2025-12-09,GOTO.JK,47.1,47.12,46.56,47.07,1309149
2025-12-10,GOTO.JK,48.12,48.36,47.93,47.99,631071
2025-12-11,GOTO.JK,48.77,49.02,47.78,48.6,579171
2025-12-12,GOTO.JK,48.07,48.4,46.33,47.09,853675
2025-12-15,GOTO.JK,46.84,47.0,46.33,46.41,1069050
2025-12-16,GOTO.JK,46.41,47.02,46.14,46.18,926598
2025-12-17,GOTO.JK,46.35,46.37,46.05,46.12,399275
2025-12-18,GOTO.JK,46.64,47.07,46.19,46.69,1289166
2025-12-19,GOTO.JK,47.22,47.52,45.54,46.86,1041763
2025-12-22,GOTO.JK,46.06,46.33,44.92,45.62,951757
2025-12-23,GOTO.JK,46.06,46.33,45.87,45.97,1307680
2025-12-24,GOTO.JK,47.08,47.3,46.03,46.54,638116
2025-12-25,GOTO.JK,47.03,47.57,46.51,47.06,2003917
2025-12-26,GOTO.JK,47.91,48.41,47.83,48.09,1321681
2025-06-30,BUMI.JK,118.83,120.55,116.8,118.55,1127921
2025-07-01,BUMI.JK,118.87,119.17,116.81,118.1,3672385
2025-07-02,BUMI.JK,118.95,120.28,117.81,118.24,900764
2025-07-03,BUMI.JK,119.5,120.13,117.77,119.5,653599
2025-07-04,BUMI.JK,119.52,119.83,118.38,119.33,935187
2025-07-07,BUMI.JK,118.71,120.6,118.23,120.5,1007371
2025-07-08,BUMI.JK,119.86,121.95,119.5,120.65,1435037
2025-07-09,BUMI.JK,116.47,117.26,114.42,115.98,829927
2025-07-10,BUMI.JK,113.86,115.69,112.58,113.82,466345
2025-07-11,BUMI.JK,112.73,113.76,111.76,113.49,1880038
2025-07-14,BUMI.JK,110.23,110.94,109.31,110.78,2803172
2025-07-15,BUMI.JK,113.74,114.24,111.4,112.12,1829756
2025-07-16,BUMI.JK,115.57,115.78,115.47,115.6,1416506
2025-07-17,BUMI.JK,117.54,120.03,117.11,118.45,1612285
2025-07-18,BUMI.JK,118.0,118.8,117.78,117.95,2131284
2025-07-21,BUMI.JK,121.6,124.92,119.18,121.52,1370815
2025-07-22,BUMI.JK,122.58,124.06,121.55,121.88,830187
2025-07-23,BUMI.JK,121.31,122.59,120.58,121.06,1723529
2025-07-24,BUMI.JK,119.62,119.64,119.54,119.58,1072983
2025-07-25,BUMI.JK,119.35,120.65,118.37,118.86,413036
2025-07-28,BUMI.JK,120.01,120.67,117.34,117.94,557129
2025-07-29,BUMI.JK,117.86,118.47,117.26,118.35,237846
2025-07-30,BUMI.JK,117.55,120.35,117.02,118.73,607020
2025-07-31,BUMI.JK,116.22,120.69,115.89,118.73,1162875
2025-08-01,BUMI.JK,119.61,120.15,119.43,119.78,892936
2025-08-04,BUMI.JK,123.59,124.1,121.81,122.66,1201634
2025-08-05,BUMI.JK,125.01,125.7,124.97,125.02,297565
2025-08-06,BUMI.JK,122.57,123.21,121.31,121.36,1555851
2025-08-07,BUMI.JK,112.42,117.2,112.15,115.31,457822
2025-08-08,BUMI.JK,119.09,120.33,116.75,117.49,767569
2025-08-11,BUMI.JK,115.18,115.22,113.58,114.32,445942
2025-08-12,BUMI.JK,113.63,114.02,113.49,113.81,1790275
2025-08-13,BUMI.JK,109.98,112.86,109.6,111.18,1239128
2025-08-14,BUMI.JK,106.7,108.1,106.58,107.24,1414184
2025-08-15,BUMI.JK,109.34,109.41,108.06,108.41,1243935
2025-08-18,BUMI.JK,109.92,110.94,108.69,110.07,1571400
2025-08-19,BUMI.JK,108.56,109.43,107.82,108.8,723986
2025-08-20,BUMI.JK,103.05,103.76,102.27,103.31,670590
2025-08-21,BUMI.JK,103.12,103.45,100.92,102.19,864239
2025-08-22,BUMI.JK,103.07,105.35,102.91,102.99,457675
2025-08-25,BUMI.JK,100.34,101.74,98.95,99.99,1161110
2025-08-26,BUMI.JK,101.26,101.37,98.3,100.36,686674
2025-08-27,BUMI.JK,100.83,101.07,99.92,100.33,2551416
2025-08-28,BUMI.JK,100.93,102.54,99.08,101.5,1716048
2025-08-29,BUMI.JK,101.31,102.67,100.68,101.74,845871
2025-09-01,BUMI.JK,99.21,101.0,98.88,99.78,817238
2025-09-02,BUMI.JK,103.22,103.38,102.03,102.19,1012183
2025-09-03,BUMI.JK,101.73,103.12,98.93,101.87,2026094
2025-09-04,BUMI.JK,100.81,102.2,99.78,101.81,1810662
2025-09-05,BUMI.JK,101.47,102.1,99.74,99.93,3650199
2025-09-08,BUMI.JK,99.17,100.22,97.93,99.05,604549
2025-09-09,BUMI.JK,97.31,98.87,96.44,97.31,1768159
2025-09-10,BUMI.JK,96.72,98.57,96.33,96.98,1522433
2025-09-11,BUMI.JK,100.34,100.64,100.18,100.35,1314382
2025-09-12,BUMI.JK,98.04,99.03,96.43,97.64,1647329
2025-09-15,BUMI.JK,93.75,96.34,93.37,94.54,805888
2025-09-16,BUMI.JK,95.95,98.1,95.79,97.36,1152166
2025-09-17,BUMI.JK,97.57,98.13,96.56,96.95,878576
2025-09-18,BUMI.JK,95.36,96.84,94.97,95.66,1292985
2025-09-19,BUMI.JK,98.33,99.73,95.56,97.68,1093945
2025-09-22,BUMI.JK,96.81,97.83,95.52,96.5,935834
2025-09-23,BUMI.JK,100.07,101.75,99.04,100.09,614304
2025-09-24,BUMI.JK,100.26,101.79,100.19,101.46,1180561
2025-09-25,BUMI.JK,101.65,101.82,100.01,100.47,1099933
2025-09-26,BUMI.JK,106.94,107.02,104.85,104.9,626429
2025-09-29,BUMI.JK,101.59,104.41,101.23,103.64,1721147
2025-09-30,BUMI.JK,105.33,106.56,104.94,105.19,990337
2025-10-01,BUMI.JK,105.77,106.83,105.31,105.82,859340
2025-10-02,BUMI.JK,108.36,108.74,106.17,108.61,1608261
2025-10-03,BUMI.JK,112.01,112.63,111.81,112.05,2352095
2025-10-06,BUMI.JK,112.22,112.23,110.43,112.13,1035646
2025-10-07,BUMI.JK,109.91,111.48,109.7,110.45,1787716
2025-10-08,BUMI.JK,112.32,112.67,110.58,111.47,1099428
2025-10-09,BUMI.JK,109.99,110.93,109.26,109.97,1649583
2025-10-10,BUMI.JK,113.82,116.24,111.88,114.49,2239245
2025-10-13,BUMI.JK,115.41,116.56,114.21,114.8,1929878
2025-10-14,BUMI.JK,114.08,114.49,113.29,113.96,1063539
2025-10-15,BUMI.JK,112.81,115.83,112.58,114.39,1317508
2025-10-16,BUMI.JK,110.62,111.95,110.55,111.35,806822
2025-10-17,BUMI.JK,108.17,110.27,107.65,109.2,707363
2025-10-20,BUMI.JK,111.97,112.55,111.34,111.86,856753
2025-10-21,BUMI.JK,109.84,112.04,108.92,110.4,686548
2025-10-22,BUMI.JK,108.76,109.34,107.84,108.11,852546
2025-10-23,BUMI.JK,110.3,111.2,108.19,109.28,671653
2025-10-24,BUMI.JK,111.52,112.34,110.98,111.9,405931
2025-10-27,BUMI.JK,112.88,115.8,111.58,113.52,452907
2025-10-28,BUMI.JK,113.29,118.73,113.29,115.8,785424
2025-10-29,BUMI.JK,113.81,114.17,113.02,114.06,1076157
2025-10-30,BUMI.JK,110.67,111.39,110.24,110.87,899815
2025-10-31,BUMI.JK,114.17,114.45,114.02,114.24,610431
2025-11-03,BUMI.JK,112.88,115.7,111.29,113.51,951901
2025-11-04,BUMI.JK,114.79,115.29,111.37,112.94,1009469
2025-11-05,BUMI.JK,113.61,116.32,113.42,115.98,564472
2025-11-06,BUMI.JK,117.34,117.79,116.93,117.28,1055780
2025-11-07,BUMI.JK,118.28,118.47,118.04,118.35,1882976
2025-11-10,BUMI.JK,123.5,126.0,121.62,123.59,648503
2025-11-11,BUMI.JK,122.45,122.8,121.13,122.01,2006180
2025-11-12,BUMI.JK,123.8,127.12,121.28,124.3,882476
2025-11-13,BUMI.JK,124.85,125.62,123.68,124.44,1675770
2025-11-14,BUMI.JK,124.35,125.47,124.17,125.11,1756551
2025-11-17,BUMI.JK,128.48,130.23,128.44,128.99,1925439
2025-11-18,BUMI.JK,129.74,130.47,129.41,130.31,2009411
2025-11-19,BUMI.JK,131.24,133.6,130.59,131.72,986883
2025-11-20,BUMI.JK,133.08,135.02,133.02,134.57,1150366
2025-11-21,BUMI.JK,132.71,136.19,132.56,133.6,956780
2025-11-24,BUMI.JK,130.68,131.41,130.06,131.37,831099
2025-11-25,BUMI.JK,130.39,130.48,128.42,128.66,1416908
2025-11-26,BUMI.JK,122.43,125.95,121.01,123.69,846275
2025-11-27,BUMI.JK,128.43,130.35,127.44,128.89,550481
2025-11-28,BUMI.JK,126.94,127.51,124.05,126.07,1074087
2025-12-01,BUMI.JK,125.16,126.23,124.91,125.52,919365
2025-12-02,BUMI.JK,124.77,126.68,123.75,124.82,789744
2025-12-03,BUMI.JK,125.38,125.97,124.39,125.59,282198
2025-12-04,BUMI.JK,128.55,131.02,125.28,127.66,866752
2025-12-05,BUMI.JK,128.79,130.46,128.73,129.88,3751559
2025-12-08,BUMI.JK,129.2,130.17,126.67,128.37,471665
2025-12-09,BUMI.JK,129.69,130.24,127.6,127.94,1144037
2025-12-10,BUMI.JK,127.32,130.42,126.78,128.67,842319
2025-12-11,BUMI.JK,129.95,130.45,126.84,128.03,412088
2025-12-12,BUMI.JK,131.4,132.63,130.63,132.21,1879415
2025-12-15,BUMI.JK,134.46,134.85,131.96,133.52,972926
2025-12-16,BUMI.JK,138.03,138.24,133.43,135.49,1153472
2025-12-17,BUMI.JK,136.47,137.51,135.66,137.3,1345517
2025-12-18,BUMI.JK,141.93,143.5,140.5,140.56,229880
2025-12-19,BUMI.JK,139.39,143.49,138.75,141.07,615187
2025-12-22,BUMI.JK,138.39,138.46,136.7,137.46,501671
2025-12-23,BUMI.JK,139.57,139.97,137.61,138.56,1436986
2025-12-24,BUMI.JK,136.55,137.25,134.21,136.77,1294454
2025-12-25,BUMI.JK,135.78,137.73,132.68,135.33,986826
